dl_throughput_mbps,latency_ms,bler_pct,rsrp_dbm,handover_success_rate,slice_utilisation_pct
152.21162492290935,9.349991350878753,1.1152836544576739,-65.83250074953409,98.10022588526589,29.34989992841045
192.46462471704496,8.83035952303175,1.0013094599466872,-67.0018839875692,98.16202688220336,35.217823956389864
209.19818295790014,9.717713296679053,1.1445348771936419,-66.52624016495231,98.06052255926137,35.29411688147746
210.0587392877628,9.367805913067977,0.9731254168057449,-64.30094954174534,98.37485137467246,31.230535013655434
167.39176602616658,9.278184913252023,1.1448131022057733,-66.55023960673046,98.00474684541032,32.75379072441414
207.39411529371506,8.973173322900262,1.3645842212497494,-64.07196668866038,98.28248195456761,35.790735178133694
190.45409475078137,10.003903619811455,1.2776672085013614,-66.50790801333702,98.00348561208489,35.54670244445715
226.6131136077135,9.306964005484321,1.8137144678253079,-66.72450520539483,97.96208960521385,37.43321484183375
168.06992769504325,9.10903592475275,1.4269489159715225,-64.04674628307704,98.22565366329522,36.14272489307045
130.8262806258819,8.599415727249678,1.037916276968481,-66.33247966041495,98.14067159969879,36.0130369440563
150.04852559513918,8.966618316475795,1.289257465590004,-64.49562760085959,98.29716976563019,36.74062143516315
180.96813641943515,9.313589694091556,1.4760569747871184,-65.39009435458466,97.94485035431546,35.319591198747545
176.11304206742182,10.440230279771132,1.071196568575677,-65.65205193113862,97.95133551572579,42.71540621915116
170.72209218342894,8.24055310844717,1.04944513611989,-67.40160372377835,98.25644971831929,37.55439079643909
146.61415294556608,8.54685441968734,0.7240203749790634,-66.64494334631054,98.74596501091992,30.457174342381027
131.4187766725288,10.715348783188912,0.8469349612857582,-65.50969573960441,98.40327723570736,38.19348261625697
166.46626671679223,10.205354881427228,1.5652107642694226,-66.00621433595151,98.10913759554363,37.37592495907827
149.79283280854867,8.679185485485647,0.991810131872816,-64.65573760817453,98.5432825177152,31.726127871302907
179.59377306290116,9.056038423949198,1.1109365709440568,-65.05869454643548,98.22028057331,35.43934168838678
228.00732053416624,9.181268267011369,1.2166858078365252,-64.49795957533823,98.16439696307765,39.925345529081724
135.93298189885434,9.513687473853228,1.0478133931191804,-65.89931730653656,98.27105020050269,38.64667654563683
163.99340794813142,8.829925620635215,1.3186556521936446,-63.887016921437514,97.73320172519384,34.78407846725401
171.41416518815748,8.635818587584948,0.8109562904233293,-64.98364405189506,98.61109838017725,35.46175458694087
172.87104605681347,8.401837265581838,0.8507259421021094,-65.43597990858494,98.61123998936499,31.25357695539869
215.27030701480453,9.539091538966543,1.7721684527246782,-65.00540627965792,98.3771386049017,39.58111831577988
168.2949341963846,9.635443062264555,0.9492901683558216,-64.51961445767563,98.23143968475726,32.37400408669125
199.54464085194022,9.96975063853688,1.0049769086400349,-65.6067045019805,97.93829246444751,42.57028657385489
198.40583780572175,8.289242113799125,0.9671573061662455,-65.23326587797867,98.04089064866436,35.979801108859
169.7725188272816,9.214981294747616,0.6317139284361003,-64.93691785673042,98.30869817970698,37.25798706121652
210.83535399134843,8.705693636246547,1.4661910988641358,-66.99865394176689,98.51786925533506,29.55539119528515
193.02701252992358,9.742951862422892,1.5808013750238277,-65.17680507258954,98.27256484446589,33.950314490175785
153.4950603181945,8.982952393155083,1.3992405513992265,-64.39398068471216,98.02044632998035,35.0441354217507
201.98327444497082,8.338329974453725,1.3124566484557254,-64.48537267885433,98.26053200508487,32.54432275066962
203.63126149426867,9.89403393887713,1.9964601892610387,-65.77046264216386,97.76158033839128,39.91769301509049
177.02833277756545,10.559715346115198,1.042887878372294,-66.86154576371756,97.82385981829009,38.21140299537811
171.31577493292303,8.921337344414436,0.8384302777529979,-67.53146270609575,98.3132799035931,35.14322207802842
175.24162229045115,8.933862488271592,1.4155028504936742,-65.04437026228734,98.3871463485119,36.256767949801706
158.34889590042494,9.361734780284156,1.1025800805291757,-64.71468503494238,98.24333686393472,34.322020408576336
187.39534734973148,7.985351384083591,0.8921177927633629,-67.66458365341114,98.1221010797767,28.809347037535836
171.6846192956916,10.08673014884308,1.6856181657406686,-65.54055559656564,98.47125072309038,36.94245537737548
152.15413290831702,7.922784047057402,1.0626459124152596,-65.72295058224095,98.40463282477083,33.382731100809615
157.48585547526267,8.839090031340053,1.5743611846140264,-65.75986074425641,97.77024420411732,39.27597233332077
166.41371722690408,8.531893467036085,1.2089064486832548,-65.07250305828158,98.15087970630377,35.069338162396086
181.69341745591868,8.861249578269039,0.9403011432852865,-64.33603021956581,98.16200684715403,39.553680923671116
190.66420992781883,9.662856083241829,1.8797914374878149,-63.45359284416445,98.19030929719692,36.612958222925506
195.94608879270513,9.307492287787406,1.2853603946059529,-65.06205206728812,98.07274982895076,32.751464443316536
106.19117096665647,8.083770145510853,1.0348036143589538,-63.155268311717386,98.57610629562531,28.78673070710793
167.43348369036573,8.440395238477235,1.2203179464809768,-64.5749795356779,98.24564248177185,32.047105875985565
155.79661439474827,11.331262777711952,1.4424804514628002,-64.0891388606381,98.1980859971277,36.9340546009122
174.99539904806127,8.624488899852496,1.4435630431467188,-66.29563250301422,98.34478191940664,35.534280743490186
189.96868496630356,9.731198461263718,1.311792983508204,-64.59027879908683,97.81208599908024,36.09487518324391
121.58279955279518,9.902098987129936,1.4635635873006936,-66.01512127493106,97.97164555108407,29.910829083165908
125.75506900511043,8.258953801384225,0.8238375195086871,-64.40467555950362,98.13346338647358,36.92519802567466
169.02778057172384,9.486089172229883,1.3299484760063576,-64.63351704332506,98.13194503704409,34.206620949348476
216.34811784229933,8.657462808906065,1.7032228280318868,-65.68679953450645,98.47150461078645,33.705724194505684
197.9597702517043,9.034379777012465,1.6197193852776053,-65.64008914922837,98.09097908490293,34.59799824801857
175.3336512811385,9.316641090043937,1.0932140619034463,-64.12952940014145,97.80074932162638,29.495412348736437
123.56018742900909,8.902606786890919,1.1476100739464983,-65.47596338142466,98.2700725095298,31.1055984062042
149.50516362260635,9.570240296666658,1.392621389919975,-64.82642492574364,98.29585611670085,37.486753017084865
190.01980475337672,9.167501768133906,1.2306231729311066,-66.92416314163195,97.93792183756347,37.74198761200598
176.75892456705307,8.400424681122864,1.4926308482702428,-64.59914659033687,98.22273137966316,35.02630687163223
175.28876651932512,7.678875832127202,1.1894548917047076,-64.98220126243542,98.11314964197622,34.388777145900754
139.31743575291694,10.004327211168482,1.231810377116648,-65.01730978722918,97.75548207440481,39.35038191190604
150.90205296002625,9.1195333174213,1.652913786359421,-66.33929589938103,98.15882239401743,29.70228071296096
208.7935894792483,9.271559629663768,1.7550529529338992,-67.03991129024936,97.97824269334302,31.7567897520481
153.71244348738355,9.02876754908664,0.7867869565289294,-64.76597483874865,98.16244638333835,36.67541765936598
169.64394486589285,9.86467085596085,1.5995547470426574,-65.10837060259965,97.82876314274917,35.38426488998056
152.5394756478632,8.125912733801945,1.4430803253215443,-66.24377000646544,97.95795891721683,36.67439613652099
183.1468944378061,10.345380560101772,1.2397941847472231,-65.43354071653025,98.25666667859079,34.44305171250117
173.90881010593918,8.468212708485868,1.5506019162440097,-66.29020970507905,97.80833800128697,32.28435020924596
244.75863443997986,8.12732998641227,1.366533573373592,-65.8972042824355,98.10568950370136,36.683984788039055
171.01617118052621,7.478397300962369,1.3328996250398861,-63.11695570017619,98.35787178858583,34.569529704992505
163.1624526206236,7.580580460696014,1.2806847238187005,-65.68582682363471,98.64182457237304,36.238691125037825
205.64704278800343,9.377763426362568,1.3365681225654455,-66.190840820932,98.2969707301963,31.375373162956347
175.8105275222195,9.423355909097515,1.1767149014139222,-65.8887785516939,98.15365230742111,32.10675219726872
115.22728123138688,7.993947440076143,0.45472663268751756,-64.28884987138339,98.41704309965088,33.37613281759359
132.66211031905232,9.005039302515748,1.7956999185530176,-64.814173252293,98.37465246672657,36.22255536692014
186.57527390289337,9.878720986119749,1.127148045668636,-65.7583747263071,98.16519270704002,36.57489175222373
212.2547224002533,8.966129620607743,1.4365596982661135,-65.72388096241656,98.38821391261166,35.047028102814906
127.08058097952798,6.449114475215662,0.7976599885551697,-65.90037778387331,98.3583924636036,28.599658420642015
176.50680662118847,9.357973136522496,1.654161042736525,-66.50626888520961,97.99442536543638,33.91100405134975
171.04840616867637,9.19086386524084,1.5090697750895243,-66.47557264562994,98.210714927343,37.94794886756498
140.36764243460675,9.438484717354319,1.1651456788741834,-66.33815810505158,98.24466584011729,29.93043086088555
130.86664289039493,8.713943315620655,1.75874292623403,-65.25016168324964,98.32901028780118,32.54062466550055
132.4973460017645,8.63326918804663,1.292474041337503,-65.35297453885872,98.380875447986,34.29125834939335
189.2080938635296,7.8420402578434665,0.7297916018089966,-64.37387951648527,98.47710523881888,37.70574611401988
117.13161660455712,9.330725778157355,1.6172394538902957,-64.66837112667605,98.24301385747721,33.460090004993894
160.6124855826905,7.917193454706747,1.6934164413834683,-63.42015407072938,98.53615243297713,32.49467780836103
179.29339310441242,9.000424495077162,1.49073327253048,-64.56546073175458,98.45877504649144,35.261455613114315
184.54703751557992,9.292023502575669,1.2028334211887295,-66.73302942017301,98.54432357986525,30.795705083446208
219.2562565345856,10.635428608312303,1.4595640606998177,-65.42730961852124,97.917188101848,38.87793908855667
175.6468331959674,9.104540493018153,1.2967579543759729,-63.616761080451624,98.40263730577458,31.80673528389961
175.7219693022104,8.851956339126207,1.0056012337387645,-65.50291570008223,98.10002101358697,35.15334627292693
167.99972746832137,7.209877254507337,1.1130519746359584,-64.1517571637151,98.54436163497314,33.923333419966674
181.95522989189493,8.556548637368524,1.4688703639046514,-65.13691520668402,98.43975705004172,34.3114778055279
178.9052806574805,9.156684233222888,1.4448119348221078,-65.73028962683088,98.06181857853794,33.2474532683227
161.3927523981657,9.324649678391062,1.2010610369945476,-65.14687263472021,98.28794646158212,33.57110201214128
146.8668874521673,7.718267456753919,0.6262026227212193,-67.0272673443296,98.33102035590949,37.26246627627257
167.68830867952107,7.00652593939234,1.3772360665050725,-63.79358009209522,98.02239935691473,38.698328307883216
148.95866823196994,8.618594708553186,1.5919979245145948,-63.451094370056694,98.2078754327332,31.633417923369738
191.37576811431347,9.615869258831863,1.5078020699491972,-65.29315498808955,98.76003280742698,43.69028931046315
163.2810797282042,9.03510998559048,1.2419537342257878,-64.57931661488956,98.20002831301355,39.43941555284626
173.32393518621717,9.419033346218715,0.8200150360732803,-64.72856634680419,98.03520614679131,36.51129399552432
153.10956454059777,7.960664294151393,1.3313228570446698,-66.45853242928217,98.26379903202238,32.65591259784638
162.6357943256946,8.03354721806,1.3946651906950407,-65.19225775029025,97.91020847878671,34.783927505330006
148.57067729276233,8.217363627608087,1.0623585937642552,-64.80715808124489,98.56879299129167,30.811741610586246
131.63135554434328,8.81671137986357,1.4695771428453313,-65.60135018400867,97.82298898659543,29.72014782377305
132.854200510187,8.080292755328864,1.105732346594786,-65.3857092324189,98.57232748071753,30.259734466363902
143.29750907470694,7.604923886318966,1.3014474293027043,-65.13794176371734,98.26512467157637,35.21990380937916
173.15436487753016,9.402727492967635,1.1225212037249832,-65.5373909049551,97.92992076195665,44.03989991101578
170.81493690880365,8.262763813424476,1.4429232496076914,-64.07071755685568,98.58687226006654,35.313694209026224
206.3954620093265,8.95218062144193,1.1138434246855156,-65.31654887868358,98.10076489179322,30.310657380644205
210.55508167778208,9.250549133665693,1.1994924287860755,-65.24737891514104,98.26216577186216,34.19186508960403
201.06197140458542,9.393633456591006,1.4694670867636472,-66.57350278700717,98.20283127907103,40.74927396860565
199.64007290361656,10.00332142098365,1.4964284130465297,-64.30203041982914,98.24580874031834,37.32745895492358
173.71553916774607,9.159134665180554,0.3255548162064029,-67.01585007070672,98.36382582032469,25.56806868690051
149.003322360894,10.19983807192868,1.2041393968266882,-63.18444923630764,98.21809510211224,33.72335552670359
210.78711812494686,8.39515681977284,1.2904182886196183,-65.45172239857102,97.95011728858968,36.12765537503496
150.53834534004545,8.933881154138533,1.177445051858822,-65.4147469424474,98.31150532478965,37.312684514060265
154.16872241432418,10.050584330198072,1.2366876332206185,-66.86677580598766,98.29804880679148,32.985611695367055
140.56395519708866,9.71852226883343,1.4172568065342765,-64.79309424351908,97.93855977297129,36.52261989395157
166.76694404377028,9.772112994793307,1.6795842115893733,-63.60926827487747,98.49110892155096,34.14761096246862
176.7517298422772,9.05140100111408,1.2961753292269018,-64.50847976073658,98.24538192195257,37.10305631105014
152.79871281975142,8.739723528435242,1.2834837408940396,-64.56178610981368,98.22316063808067,35.58912393337759
186.6920948372222,10.353999802036629,1.2292262499161297,-67.12761738707631,97.9910748698308,32.65691678250029
160.1472684051972,8.379821648782979,1.3227221318537015,-64.84472516983833,98.38059454296807,32.3406766059284
188.28983421866053,8.874231450421993,0.7729858579335636,-65.38034213603136,98.2220207132914,29.413940672769364
208.01417963235548,9.00114271849,1.506077556709923,-66.04730372426626,98.18071232317942,37.49039277744548
168.10107454596715,9.863082020876867,1.1398527524049396,-64.53586981924354,98.32462425344207,39.1921908895157
153.94917976491655,8.633468319674025,1.4213572310921165,-66.32214703095947,98.33077132012623,32.60595820602975
151.99815550472445,10.386837563947472,0.8002931563729496,-63.67683091332884,98.36192032435268,33.09389303948845
177.1041435120735,9.032780020423116,1.6816920012336316,-65.87309087613731,98.44930554217517,37.07439969805885
161.68582768392844,9.109317597859219,1.5686293497812192,-65.32297859324021,98.25314706219947,30.62436138112224
152.8037116003994,7.914101386805091,1.2146681422735122,-63.85042874683849,98.88540286149113,28.215416605056472
195.959794492629,8.67541563054377,1.3215635945659077,-65.19306663084163,98.31078972809513,34.67551426922271
134.13319476349312,9.34295573275983,1.1629564146490867,-65.87994883129068,98.27864707912316,29.634234743928296
182.64411769791167,10.205917349397302,1.7532706852714135,-64.98423227937441,98.39226313628104,34.46282335338005
208.84106361406413,9.895887918471582,1.5353273696765393,-66.64854510947148,98.30817123195824,39.07793569716497
137.47938278214826,9.142094139436047,1.5044955358342904,-65.40204244152423,98.10902991188516,36.47034029050126
169.69964425164838,9.763725027858708,1.159442922146567,-64.9590246291531,98.0681393808347,34.80428949297593
174.9340311558227,8.985264270923723,1.276245815366363,-65.69311646098679,98.57454326148515,33.56124144792076
163.44978325174628,8.293926010373271,1.19890125515696,-66.01991436213768,98.53283490587661,28.530554748958973
197.20933057314315,8.968565376098931,1.23548886688351,-65.31949377283078,98.6046408424998,34.88833639606485
99.91408822128983,8.175858160491847,1.203973428827282,-64.50114581403993,98.3262410717668,29.19529875202501
204.18573216054398,10.088871032352047,1.4501673563125497,-66.076578060627,98.32230242808572,37.386562758749285
171.22543236115706,7.2016887639009735,0.9321997917160352,-66.55499971351209,98.1700433460968,39.618075018098914
133.33606915991143,8.262731948934155,1.8626286253017992,-63.507021495774936,98.18445019502815,31.58634194220168
140.21687537938672,8.781472037397718,0.9873672225401928,-65.37596001140386,97.95395126437056,28.621269646344754
165.11545072937034,9.038815338558399,0.8648769033987912,-64.3718843861403,98.14024390960428,34.72718564086126
176.59616087223984,8.990702758102413,1.4327974878396141,-64.83956758596763,98.18002973047909,32.010092685457685
209.21287036787427,10.114053959791931,1.9192916298314036,-63.63767356952712,97.90329854704247,36.98735065424685
193.40478148720717,7.674564442887759,1.0561719694083893,-64.77968492231084,98.29066777165409,30.157508311769675
147.80479928123083,8.106187100840202,1.7771055216665514,-64.94710762386494,98.47028493511964,31.692085418433923
160.53460526247474,6.835173098782626,0.8791510328632084,-67.0813981374678,97.83231828024813,31.97910980574907
186.9022934031576,9.537615842309911,1.252239441891186,-64.37380303354091,98.14871021383476,32.71515659973209
192.0554084963021,9.608299885616436,1.471568283542882,-65.98444269457453,97.99086146880917,34.21328116157048
159.15845701815098,7.979341704653834,1.1573193579348953,-64.58764419873528,98.45178652872522,33.8497099938543
215.4930427164823,10.821388790221063,1.3052097876724387,-64.55654179742596,98.16116915081449,34.789621367068094
124.8762764479294,7.68211109994964,1.4735556291691065,-63.766449179753735,98.11781557229537,33.743549101495184
156.94064423993976,9.689602810736336,1.2970788712000278,-63.65928126034577,98.13361934407259,33.658204723776166
182.98530403410948,9.024415165087854,1.3675471179703202,-65.62740141293733,98.01682828554853,39.18625106965926
191.78175343696833,10.391095934153405,1.7068612776426675,-65.83221195202096,98.28090898650572,37.972522553292556
163.79127779291193,9.990578837863186,1.3004529851723254,-65.46701587580944,98.52987726160256,32.078382182699144
101.2407162006283,8.263952155591271,1.1097034807536361,-66.324766472095,98.38860977425433,33.48052006317554
210.18306447540763,9.391995335087987,1.386731802602103,-67.80377648465003,98.169292360112,39.11554847376189
143.68045449492382,8.436297837700355,1.1224444589281404,-65.43349671352203,97.77731357849181,34.537730882456664
193.59653197962925,7.360628381048973,1.0904002745311385,-64.21661995948912,97.65385518720575,35.352491053576166
139.6974021920824,8.368578526145594,1.3395050856744168,-64.72825087644483,98.64017760306625,36.788280856020464
176.2698982717354,9.819773504311195,1.0635704264357513,-65.87788766341615,98.25894049685932,30.179650221822136
158.26884805600073,8.657084447792956,0.7136792990048983,-65.22063213040616,98.50155203256473,35.08931921962497
125.53615973950346,8.526518077328033,1.1808106251883748,-63.18628111813272,98.46765369705989,34.249363320644896
238.09763898620298,8.638450081412483,1.4510338945153032,-65.01759693996796,98.10123219335426,35.5428970963603
210.82228618543985,8.079145520228879,1.3955874461516937,-65.29190695188754,98.26755779208503,34.12232819256626
147.005870869777,10.637156835965147,1.4505896285145086,-65.81731043235831,98.11146481005052,37.07008526258319
159.85484330903424,9.539533699642902,0.7986185921918727,-64.4215350030645,98.20114100651803,33.128080995910075
148.71448377236516,10.069949945191725,1.5544837179141742,-66.9258304520718,98.39094153128504,39.66451182586241
138.25450794171076,9.419171233514732,1.4565351754215579,-65.23833529808405,98.28152171613384,35.655959682386474
213.50144245462016,9.292443733259402,1.3885730158520804,-67.34083376495141,98.17157412592539,29.051448385590085
159.03948393632558,8.762707751264802,1.2381481405242438,-64.07491527748667,98.05906628678416,38.25707961225527
132.89016449502247,9.618408404943029,1.277913934816272,-64.84934207159603,97.93752595133802,41.41904803525042
175.48235217755413,9.056991942983348,1.2540094651241132,-64.84690953276494,98.2231302000828,36.51645972589199
176.84167741945348,8.920515373152181,1.9008731069220426,-67.02352378542368,98.45916794401167,37.712859088711355
165.60050572993345,10.239087007680967,1.6614216295517212,-65.5435889959365,98.11626873085306,44.15016730902781
176.52600187239696,9.060621111902993,1.0251577666968645,-64.49165888944313,98.44804698371935,38.826736067636325
193.84472748236266,8.538958194170418,1.1266974959493246,-67.09152827974111,98.2541780428975,35.36571595711834
159.1997093588439,8.03449298808812,1.5464546475387593,-66.00111749072457,98.32762180229894,25.98304897875852
187.35215067047096,8.71690620794226,1.7104295885561402,-63.60827905917142,98.28046795880299,32.06479657273401
156.2691395970595,8.707545311186813,1.1139074588793307,-63.7867272846347,98.26630639613401,35.46201180480444
196.87795063402024,10.095864332019515,1.7572036164334375,-66.44715469576167,97.92747111523498,44.4953290076069
197.20795340658586,8.20072184705777,0.9832111558690764,-66.85161898395297,97.86613082187752,35.94835374785409
196.4966116497914,7.34412637904197,1.2388124736379265,-65.53054584780301,98.6619695514201,35.15693987445237
145.47334640391395,8.812936838089772,1.2628354173190657,-64.99936944991207,98.41215564268347,37.494823452032996
160.1854230666598,8.250209912060747,1.4387476275026474,-65.29724201533988,98.075414983662,39.0339866103491
155.74852829927582,8.726645001598126,0.9966275246845229,-65.02353776192052,98.021475957238,31.744176308456566
151.10675592091883,8.787881942149191,1.6810509108926277,-65.13506057862317,98.16065858146752,34.582787744809856
127.97502564311245,10.67769741528792,1.3604588129981865,-65.36288963270113,98.32670601590713,35.76840814074902
134.73021992593152,9.480159152179722,1.1903260589862805,-64.18307304551938,98.12785099664768,31.565223973952484
120.57743920736543,8.127997591582995,1.024784893676248,-65.46107899482722,98.59345065463934,23.26893066383417
179.1109593850411,9.894451149054314,1.5396912965353038,-65.23477891350136,98.36718945651934,30.75336881599503
202.6175378178938,9.142601916358247,0.7308627866759638,-66.09157281170097,98.6301481971695,30.025140345362427
186.0812259921382,8.82738029555488,1.5885747640617167,-65.54440333530165,97.91106757785222,35.24136072893278
173.7275067625392,7.535562741215124,1.0095808285746966,-65.8016067422035,98.22991573588034,34.740809463546036
141.0024695652327,9.083343928085473,1.332816072866237,-65.27292275055763,98.26239814389412,30.337638460541584
153.13892930229625,8.345229733973934,1.1309954375353675,-66.53615183809298,98.27317271102339,31.811481956838787
142.17190455435275,9.097768697627355,1.4370039967400234,-65.4811630129383,97.91111471093286,36.388988854033634
157.0289134640971,6.884922238832253,1.2288874520254591,-63.95588123991388,98.30270831745442,35.81415659480906
160.12382047383963,7.982410687736892,0.746692122281783,-64.49637732068533,98.0166834462693,35.632380534509394
133.88603680841896,8.705654641828982,1.0447819688952389,-64.89824381461028,98.3705683156976,29.950255475248092
178.83438260553075,8.314833500204362,1.294962191320778,-64.26929815162502,98.4817276769198,40.310948749735786
147.6176441756751,8.869247382663707,1.1745372735512283,-65.33736931762864,98.26707200500164,36.51530355642382
167.43503749181588,9.162730873051837,1.1357518222207466,-64.86457245567807,98.81382225838107,35.391173354194464
158.09951590910103,8.793359736966988,1.1000624777816677,-64.30028373767993,98.60237821793338,29.520968753281032
197.55001477793968,10.262133833057707,1.3889764657791193,-64.30333921858411,97.9933208392679,28.313579366737414
164.31198751103975,8.913247304100235,1.4589046669678751,-66.98064595369459,98.49959040610979,33.45361564745133
165.5050437639784,9.380291022592006,0.6723493559574698,-64.7029580233505,97.95102800399867,30.601676903392107
167.89673802596042,8.885276518767535,1.1070851625759035,-65.86527324895877,98.50104410623747,38.60495391952142
167.11602449050704,8.017707151220186,1.4284364578843398,-67.19670619381714,98.36495946548789,35.256110585902825
225.09622089521795,8.969330278546348,1.7380839222219227,-64.17945744078065,98.10226433443242,31.931227572961202
172.4645263501662,8.556641034038936,1.276193212957854,-66.9843454877391,98.26223860751857,36.24912440732026
169.74397949157654,9.903429439674062,1.413390167737711,-66.14892884184194,98.16417431116756,30.96500004092296
130.72173597699629,9.381097737610085,0.9575606063947897,-64.46668829845122,98.24137670255435,30.685476602928443
169.49712866016293,8.688175744949364,0.9079091766782639,-66.77212694323961,98.12725572229901,38.06559104334464
165.74061687004087,10.331316463094858,0.7094268034667681,-64.94402951904895,98.10684311102676,31.354503258300934
167.85389827419954,9.000018258392265,1.6989264778855713,-65.72351770022915,98.33452181504754,27.135879229383356
177.3808955351341,7.66219267340007,1.5428712145712304,-65.62921614901502,97.97981415075394,35.10209431536248
158.23513184288504,9.500316362782335,0.9537038125817736,-64.3232038119916,97.96210313483117,33.64271158515744
206.10980995654495,8.834653680706479,0.9702905629723746,-65.7719251155506,98.30838910375574,37.18931771660176
168.3613511934471,8.85275023805554,0.9184520241041898,-65.8725999488113,98.43044402290273,34.97516030941932
150.95768717827877,8.590935694979,1.0341733760046672,-63.65094662784402,98.44162243746747,30.077852578339552
170.9358530733012,8.095026815199951,1.215722199032268,-65.62924576191003,98.51514591274686,30.314914899879312
147.70969130588017,8.296970563373248,1.468481112740149,-64.59574353747747,98.64310219295183,31.636885442553318
171.30012198853,8.934224936084346,1.318707943686619,-66.3474513383608,97.88890024335174,39.29313324981648
155.39391714247395,9.252939074659215,0.9351202401098686,-62.37003576479131,98.22914340300102,29.45656402137073
141.63331249050955,9.865575148635365,1.3567976121103715,-66.70847988589449,98.28737594190551,40.2480234645488
190.79223714148586,8.667887402643643,0.5481626202900399,-66.15175463435905,98.46156240362735,35.409124814448724
208.0561640417571,9.662825672882484,1.6562383915961338,-67.20483321483,98.16836449908367,32.40726820713966
166.1909945577284,8.854333008004035,1.221933898016049,-65.54244537029945,98.1192278399791,29.93654738659305
164.3227776099305,8.612218893282085,1.1260782994901701,-65.1858884961866,97.89505133782644,35.53005864203206
175.14001030944365,9.892306730519524,0.83689161743651,-67.40112406977961,98.27327216909703,35.97786057891106
173.7528202102366,9.495726555293885,1.5074192564685116,-64.86487529087475,98.1982997367232,33.600925272552345
164.54547072177004,8.724674010352473,0.8337888268894329,-64.33477044694625,98.56120915467547,34.87146200547522
167.12344401185814,10.12165128192383,1.4530350472330258,-66.71986636165609,98.23003709568485,37.12662246419878
178.22941304721806,9.014312169728054,1.7053360327601168,-66.34444590190924,98.09433988818198,36.70046276150158
189.89581180796665,8.021255643832474,0.766728183195315,-65.31909496751717,98.02560949876332,30.52777152049915
180.72857112722485,9.035046912212904,1.1597945966490553,-64.61559911272349,98.37040162435778,32.38329881342836
158.73315507713772,9.045959970312168,0.8531132865351829,-64.58229923175834,98.07874120061545,36.88586678126947
208.29806890403765,9.626452799497631,1.3710626513449538,-64.90031372371419,98.08261420217215,38.41229726235764
192.16338210655968,8.62268407366938,1.0011503131787522,-66.45264562902425,97.86876902245693,33.73872351273524
218.58343278034022,8.043198486312708,1.532852541617307,-64.04613648382862,98.11046499750879,40.589796094323894
125.9187436753982,8.238874780207405,1.335567589518883,-66.92764798196643,98.35187180572689,35.98293139034714
163.44389547909608,7.7518307970104265,1.315977306167055,-66.09757556979692,97.87217396972785,33.43347265038326
164.76897485511614,8.74718097733869,1.5903999668567028,-64.82046268295083,98.19409123607932,32.58834353190943
150.5665214656623,9.333393097343649,1.2225537664733008,-65.01484727130804,98.05304806166666,36.21161704957508
187.92359269464797,10.076288288805717,0.5666299035873075,-66.04865058058402,98.42141712146982,27.16631541377445
133.58482585941326,9.655979658573065,0.7613156357723485,-64.16961905601265,98.25991618290556,31.147790559012982
144.00274880883237,9.220430165165325,1.33291232125946,-66.87600370291068,98.24797534446719,29.80213329930223
189.78227704838014,9.892448587115236,1.1760487030461966,-66.37210894775075,98.17151109078787,29.39608643862812
132.66431079288023,7.790504164922088,0.6457453559649027,-65.5998248434216,97.94233127559392,33.841684718895976
141.42255635721426,10.229968037885609,1.2101328910361822,-64.98278956126651,97.94435862692116,31.03258034238752
